CMPL	1	31657	6aa1ccf9ecc8c60d
id	category	name	lat	lon	address	description
ov-07ebcdfcc490	HIDDEN_GEM	Sioncha Samrat Sai Mandir	19.035081	72.857345	Bhaudaji Rd, Mumbai	Hindu temple.
ov-c7fc28ee00af	HIDDEN_GEM	Hari Masjid	19.092848	72.882679	Hari Masjid, Police Chowki, Road, opp. Jarimari, Mumbai	Mosque.
ov-27366ca19c82	HIDDEN_GEM	Lighthouse Orlem	19.195196	72.836701	Our Lady of Lourdes Church, Orlem, Malad - Marve Road, Malad West, Mumbai	Religious organization.
ov-a34adb2e152f	HIDDEN_GEM	Raneshwar Mahadev Mandir	19.199450	72.848384	Near Raneshwar Dugdhalaya, Mumbai	Hindu temple.
ov-bf856935d049	HIDDEN_GEM	Shree Neminath Jin Mandir Ghatkopar	19.081110	72.908562	Laxmi House, 200/4 R B Mehta Marg, Mumbai	Hindu temple.
ov-6ba4d61b0457	HIDDEN_GEM	Hazrat Shabulshah Syed Shahbuddin Shah Baba Dargah	19.232912	72.846472	Eksar Rd, Mumbai	Mosque.
ov-92a7a779a048	HIDDEN_GEM	Jama Masjid	18.968071	72.825208	Bellasis Road, Kamathipura, Mumbai	Religious organization.
ov-4c9f0240d037	HIDDEN_GEM	Antop Hill Cha Raja	19.023571	72.863816	Acharya Atre Nagar, Metro Station Acharya Atre Nagar Monorail, Mumbai	Religious organization.
ov-3090ba17fc78	HIDDEN_GEM	VJTI Hostel Mahotsava	19.022625	72.854788	VJTI Matunga Mumbai	Religious organization.
ov-85c1e7b9aacf	HIDDEN_GEM	Durga Mata Mandir	19.157225	72.930277	Near, Anthony Church Rd, Mumbai	Church cathedral.
ov-0084e602df7d	HIDDEN_GEM	Shree Katradevi Adarsh Vasahat	18.994550	72.843500	Mumbai	Hindu temple.
ov-befe6dbdf419	HIDDEN_GEM	Maru Aai Devi Mandir Balkum	19.190348	72.953023	Maru Aai Devi Mandir Balkum, Thane	Religious organization.
ov-56a4dc45ab61	HIDDEN_GEM	Iranian Masjid	18.959415	72.833867	Mumbai	Mosque.
ov-fae3c7435d77	HIDDEN_GEM	Mahalakshmi Mandir	18.992395	72.813619	Mumbai	Hindu temple.
ov-819bf3e27040	HIDDEN_GEM	Shri Ganesh Temple	19.299223	72.845248	Near Kailash Mansarovar Tower, Mira Bhayander	Hindu temple.
ov-b1f44c032ceb	HIDDEN_GEM	Santoshi Mata Mandir	19.118947	72.841580	Shree Santoshi Mata Nyas Trust, Vitthalbhai Patel Rd, Mumbai	Hindu temple.
ov-4a4751ee5f07	HIDDEN_GEM	Masjid and Dargah Hazrat Sayyed Shamshuddin	19.134152	72.928542	Lal Bahadur Shastri Marg, Mumbai	Mosque.
ov-1c73c7e5f45c	HIDDEN_GEM	Dargah Hazrat Abbas	19.064522	72.928718	c, 25A, 05, Rd Number 12, Mumbai	Mosque.
ov-03f403e2e929	HIDDEN_GEM	Baba Gor Dargha	18.958327	72.835293	Mohammad Umar Kokil Marg, Mumbai	Mosque.
ov-5cfccbae1512	HIDDEN_GEM	Dargah Baba Mohammad Ramzan Shah	19.031756	72.901643	Mahul, Mumbai	Mosque.
ov-22c64cd374c8	HIDDEN_GEM	Balaji Mandir	19.143390	72.990150	Sector 10, Airoli, Navi Mumbai	Hindu temple.
ov-ad39b1011bf2	HIDDEN_GEM	St.joseph Church, Airoli	19.076000	72.877700	Juhu church road, Mumbai	Church cathedral.
ov-2fe3f6becb32	HIDDEN_GEM	Jeevdani Mandir Virar	19.112617	72.882168	Mumbai	Hindu temple.
ov-e7480bb0474c	HIDDEN_GEM	Shree Bajrangwadi Ram Mandir	18.960891	72.834791	Laxman Narayan Jadhav Marg, Mumbai	Hindu temple.
ov-0aadce6796c7	HIDDEN_GEM	Shree Swami Samarth Math	19.034204	73.008888	Navi Mumbai	Hindu temple.
ov-74fd508840c3	HIDDEN_GEM	Bharat Nagar-Dnyaneshwar Nagar	19.061800	72.853901	, Mumbai	Hindu temple.
ov-d8fa4d31038c	HIDDEN_GEM	Shri Shitladevi Temple	19.196376	72.800040	11, Madh - Marve Rd, Mumbai	Hindu temple.
ov-5de2ba9a4e4d	HIDDEN_GEM	Hanuman Temple	19.250000	72.852500	Mumbai	Hindu temple.
ov-bd1f56bb11f1	HIDDEN_GEM	Masjid E Aqsa	19.106327	72.913725	Anand Gadh, Park Site, Vikhroli west, Mumbai	Mosque.
ov-5c3a14abf836	HIDDEN_GEM	Santoshi Mata Mandir	19.184555	72.863996	Municipal Colony, Mumbai	Hindu temple.
ov-81335c019f29	HIDDEN_GEM	Naigaon BDD Chawl	19.009469	72.845188	, Mumbai	Hindu temple.
ov-11e4fb0642f7	HIDDEN_GEM	Holy Cross Church Juhu	19.087950	72.827137	Juhu Tara Road , Mumbai	Church cathedral.
ov-c8ff252bcce6	HIDDEN_GEM	Swayambhu Hanuman Nagar	19.118488	72.941753	Swayambhu, Mumbai	Hindu temple.
ov-9529a8bb44af	HIDDEN_GEM	Vileparle Samrat	19.093380	72.847184	Mumbai	Hindu temple.
ov-8d1c26574e91	HIDDEN_GEM	UBM Christa Jyoti Church	19.214458	72.980232	22/105, Majiwada Village Rd, next to Sachinam Tower, Thane	Church cathedral.
ov-8989c10b1173	HIDDEN_GEM	Indrayani Complex Dadar	19.024031	72.843515	Mumbai	Hindu temple.
ov-f70cc7f6ca3d	HIDDEN_GEM	Shree Sive Hanuman Mandir	19.090788	72.915029	Lal Bahadur Shastri Road, Vikroli West, Mumbai	Hindu temple.
ov-44041f0900c5	HIDDEN_GEM	Utkarsh Mandir	19.189430	72.856346	Road Malad E Pushpa Parkdattary, Mumbai	Hindu temple.
ov-8e0b8d1a4f4e	HIDDEN_GEM	Shree Ekvira Devi Mandir	19.155820	72.930137	Bhandup West Chowk, Mumbai	Hindu temple.
ov-42f2f2f6d9f6	HIDDEN_GEM	Aslaji Bhikaji Dar E Meher Fire Temple	18.959391	72.815472	15, Vadilal Patel Rd, Mumbai	Church cathedral.
ov-49c47290fc14	HIDDEN_GEM	Maruti Mandir	19.156438	72.934673	Maruti Mandir Marg, Mumbai	Hindu temple.
ov-88ef2357a2e0	HIDDEN_GEM	Shree Narmdeshwar Mandir	19.043790	72.929810	East Dattaguru Society, 3 Govandi Station Road, Mumbai	Hindu temple.
ov-2fb18a1d6134	HIDDEN_GEM	Shree Jagrutheshwar Shiv Mandir	19.070421	72.984959	Navi Mumbai	Hindu temple.
ov-df82c2ed4ca9	HIDDEN_GEM	Sri Juna Hanuman Temple	19.058731	72.921384	Behind Asha Samaj Kalyan Hall/Maneesh Pharnaceuticals, Mumbai	Hindu temple.
ov-e91f2a79a33b	HIDDEN_GEM	Byculla cha Morya	18.975474	72.830717	Sagar Building, Mumbai	Hindu temple.
ov-d370bddd4d57	HIDDEN_GEM	AyyappaNidhi Temple	19.169989	72.937660	C 801 Pinnacle Vasant Oscar Mulund West , Mumbai	Religious organization.
ov-c42152129275	HIDDEN_GEM	Vile Parlecha Vighnesh Sarvajanik Ganeshotsav Mandal	19.101796	72.853659	Sant Janabai Rd, Mumbai	Hindu temple.
ov-adc494c2bc3e	HIDDEN_GEM	Jari Mari Mandir	19.213342	72.851532	Sv Road, Mumbai	Hindu temple.
ov-83a32468b2f0	HIDDEN_GEM	Vithal Temple	19.226164	72.862424	Kasturba Cross Road No 5, Mumbai	Hindu temple.
ov-c4fe8c4b5e13	HIDDEN_GEM	St. Kuriakose Elias Chavara Church	19.204026	72.874067	2.5, Road No. 1, Mumbai	Church cathedral.
ov-9f547e9aadc8	HIDDEN_GEM	Shia Jama Masjid	19.104985	72.893533	Nair Wadi, Asalfa, Mumbai	Mosque.
ov-c423c12b4cf1	HIDDEN_GEM	Ram Mandir	19.087480	72.901740	, Mumbai	Church cathedral.
ov-5848b4324a92	HIDDEN_GEM	Dada Bawa	19.006227	72.840206	#70 , 29 , F South East,, Dr Baba Saheb Ambedkar Rd, Bane Compound, Parel, Mumbai	Hindu temple.
ov-a63ef2509c7a	HIDDEN_GEM	Shri Mahavirswami Jain Derasar	19.070262	72.900850	WING-A, Mahul Road, Pestom Sagar Rd Number 3, Mumbai	Church cathedral.
ov-b476c124ffd8	HIDDEN_GEM	Nateshwar Mahadev Mandir	19.198446	72.968480	sai anand apartment, dharmaveer ambulanc, Shree Nateshwar Mahadev Mandir Marg, Thane	Hindu temple.
ov-f93e127bbdbf	HIDDEN_GEM	Shree Sai Mandir	19.075337	72.882555	V Bhave Nagar, Kurla West, Mumbai	Hindu temple.
ov-cce1f388b91c	HIDDEN_GEM	Sunni Mubarak Hanafi Masjid	19.119016	72.923925	Sambaji Chowk, A B Holkar Marg, Mumbai	Mosque.
ov-957221de6915	HIDDEN_GEM	Saibaba Temple	19.188172	72.859266	Jain Mandir Road, Mumbai	Hindu temple.
ov-e69221e98248	HIDDEN_GEM	shree geeta viaks mandir	19.062557	72.921818	10 Chhatrapati Shivaji Nagar Road No 5, Mumbai	Hindu temple.
ov-87a2f068b3da	HIDDEN_GEM	Shivdarshan soc.shivdarshan path Bhandup 78	19.150020	72.927874	shiv-darshan soc. shivdarshan path, Mumbai	Hindu temple.
ov-003bc689995b	HIDDEN_GEM	Dharavi Devi Mandir	19.266670	72.898140	Dharavi Devi Rd, Mira Bhayander	Hindu temple.
ov-bac48e2a8aa3	HIDDEN_GEM	Shree Raileshwar Mahadev Mandir	19.190700	72.957742	Road No 9, Savita Nagar, Thane West	Hindu temple.
ov-0ea69ad9aa89	HIDDEN_GEM	Sunni Barelvi Masjid	19.060614	72.915130	23, PL Lokhande Marg, Mumbai	Mosque.
ov-df3449b6afd7	HIDDEN_GEM	Rafi Kidwai Nagar Masjid	19.010629	72.854123	Mumbai	Religious organization.
ov-aa3eb894b3d2	HIDDEN_GEM	Vile Parle Ganesh Darshan	19.100875	72.845973	Vile Parle, Mumbai	Religious organization.
ov-e235f32b4a16	HIDDEN_GEM	Ganesh Mandir	19.086080	72.910047	151 90 Feet Road, New Pant, Mumbai	Hindu temple.
ov-c82d2991cc35	HIDDEN_GEM	Bhole nath temple	19.020370	72.869420	Vidyalankar College Rd, Mumbai	Hindu temple.
ov-efe5148917a8	HIDDEN_GEM	Gaondevi Mandir	19.099401	72.911940	101, Gamdevi Rd, Mumbai	Hindu temple.
ov-54b246a8646b	HIDDEN_GEM	Shree Swami Samartha Math	19.175491	72.980407	Thane -East, Mumbai	Hindu temple.
ov-8c25fe5b9e92	HIDDEN_GEM	Malwani Gurudwara	19.195170	72.821144	1 Marve Road, New Mahakali Nagar, Malvani, Mumbai	Religious organization.
ov-ccd24d76adfa	HIDDEN_GEM	Shri Triveni Bateshwar Mandir	19.082089	72.889740	Naupada Vidhyavihar Road, Mumbai	Hindu temple.
ov-74857f864cd8	HIDDEN_GEM	Shri Ram Mandir	18.945425	72.794577	Banganga Cross Ln, Mumbai	Hindu temple.
ov-12366e50496d	HIDDEN_GEM	Mahadevalay	19.213429	72.867860	Western Urban Rd, near V Mall, Mumbai	Hindu temple.
ov-4e4396082d24	HIDDEN_GEM	Mahabaleshwar Hill Station	19.213699	72.876408	Mumbai	Hindu temple.
ov-f179478b72aa	HIDDEN_GEM	Jain Upashray Sarvodaya Nagar	19.163422	72.946254	Jain Upashray Sarvodaya Nagar, 1, Jain Mandir Marg, Mumbai	Church cathedral.
ov-1e1d1405c130	HIDDEN_GEM	WMTLC Witness Ministries Transformation Life Centre	19.105455	73.002038	Koparkhairane Village Rd, Behind Old Ganesh Temple, Navi Mumbai	Church cathedral.
ov-27d99a9d97ab	HIDDEN_GEM	Noor Masjid	19.119766	72.840988	Vitthalbhai Patel Rd, Mumbai	Mosque.
ov-45396f7e7b6b	HIDDEN_GEM	Hanuman Koliwada Gram Panchayat	18.893842	72.933372	uran moar, Navi Mumbai	Hindu temple.
ov-459a740744c5	HIDDEN_GEM	Darshan Mandir CHS	19.222446	72.852358	Shimpoli Road, Borivali West, Mumbai	Hindu temple.
ov-22f8b0e9e06f	HIDDEN_GEM	Mumbadevi Mandir	18.953014	72.830582	Kalbadevi Road, Mumbai	Hindu temple.
ov-a145bfe19bc0	HIDDEN_GEM	Emmanuel Church of God Ministry	19.120000	72.910000	Mumbai	Religious organization.
ov-da853717b44a	HIDDEN_GEM	Faizul Uloom Madrasa and Masjid	19.055373	72.844804	Indira Nagar CHS Ltd, C wing, Anant Kanekar Marg, Mumbai	Mosque.
ov-a0f696fc1210	HIDDEN_GEM	Shree Swami Samarth Math Jogeshwari	19.135037	72.861604	, Mumbai	Church cathedral.
ov-2ffaec176475	HIDDEN_GEM	Ganesh Mandir	19.058873	72.849210	Gandhi Nagar Road No 8, Bandra East, Mumbai	Hindu temple.
ov-e781369a1dad	HIDDEN_GEM	Karim Shah Baba Dargha	18.956931	72.831218	Masjid Street, Ghogari Mohalla, Pydhonie, Mumbai	Religious organization.
ov-22ee8ac2795f	HIDDEN_GEM	RR Shravika Ashram	18.966293	72.818281	Nardev Road, Jubilee Baug, Mumbai Central East	Religious organization.
ov-7a0bc42b5334	HIDDEN_GEM	Shivneri Nagar	19.255278	72.863842	Mumbai	Hindu temple.
ov-f935419e2b53	HIDDEN_GEM	Shani Mandir	19.048610	72.860310	Mumbai	Religious organization.
ov-ce358ac1f5aa	HIDDEN_GEM	Shri Digambar Jain Mandir	19.076449	72.997783	Plot No. 1B, Sector No. 9A, Opposite Fire Brigade, Juhu-Vashi Road, Juhu Nagar Rd, Navi Mumbai	Hindu temple.
ov-02ee4f2c1110	HIDDEN_GEM	Shantinagar Cha Gajanan	18.984040	72.819870	Shantinagar,Saatrasta,Mahalaxmi, Mumbai	Hindu temple.
ov-6378bd409ee2	HIDDEN_GEM	BAPS Shri Swaminarayan Mandir	19.199915	72.854125	AMBIKA DARSHAN, 1-D, nr. Union Bank Of India, Mumbai	Hindu temple.
ov-38d3b5431d02	HIDDEN_GEM	Mumbai Azadar	19.074058	72.853097	Baqar Ali Imambargha, Mumbai	Religious organization.
ov-9f6e876bc990	HIDDEN_GEM	Vidyadhar Mitra Mandal	19.083520	72.888529	nanibai chawl, 25x, Mumbai	Hindu temple.
ov-9bcdf219cd17	HIDDEN_GEM	Goregaoncha Bappa	19.163343	72.839451	CCI Colony, M.G Road, Mumbai	Religious organization.
ov-adb760f31d44	HIDDEN_GEM	Ganesh Murti Nagar Cha Maharaja	18.909963	72.813502	cha maharaja part 3, Mumbai	Hindu temple.
ov-4e1129a57478	HIDDEN_GEM	Thane - Teen Hath Naka	19.188523	72.963467	Thane	Hindu temple.
ov-8c4129c8b0d3	HIDDEN_GEM	Ganesh Temple	19.265917	72.870593	Penkarpada Road, Mumbai	Hindu temple.
ov-ad4823ee0eeb	HIDDEN_GEM	Mari Aai Mandir	19.238019	72.991700	Kolshet Rd, Thane	Hindu temple.
ov-076a7b93da2a	HIDDEN_GEM	Mahalaxmi Temple	19.046493	72.919695	Bhulabhai Desai Road, Maha Laxmi, Mumbai	Hindu temple.
ov-83a0f29bbaca	HIDDEN_GEM	Gajanan Maharaj Mandir	19.150555	72.936787	Baqthi Pada Khot Road, Bhandup West, Mumbai	Hindu temple.
ov-49982f9b7139	HIDDEN_GEM	Vithaldas Mandir	19.078950	72.832449	N Ave Rd, Mumbai	Hindu temple.
ov-8c883d41f6a7	HIDDEN_GEM	Navdurga Mitra Mandal(Tilak Nagar)	19.066909	72.894467	Municipal Ground (Lal Maidan, Shahid Bhagat Singh Kanwar Marg, Mumbai	Hindu temple.
ov-7fea3befe8ed	HIDDEN_GEM	Arya Samaj Mumbai Mulund	19.166388	72.949927	Arya Samaj, Pandit Jawaharlal Nehru Rd, near Gala Nagar, Mumbai	Hindu temple.
ov-39d7488af35f	HIDDEN_GEM	Kurar Village-Kokani Pada	19.186386	72.863308	Islampuri Masjid Kurar Marg, Mumbai	Hindu temple.
ov-b4ae11174656	HIDDEN_GEM	Ayyappa Mini Sabarimala	19.133311	72.921574	New Colony, Kanjumarg West, Bhandup West, Mumbai	Hindu temple.
ov-beeed870f76e	HIDDEN_GEM	Shiv Mandir	19.093500	72.901660	, Mumbai	Church cathedral.
ov-07cd2a0254ba	HIDDEN_GEM	Shree Dattatreya Durgambika Devasthana	19.096147	72.897496	Shree Dattatreya Durgambika Mandir Marg, Mumbai	Hindu temple.
ov-49d10b2d11cd	HIDDEN_GEM	Vardan Lok Ashram	19.277343	72.926019	Kaju Pada, Ghodbunder Rd, Mira Bhayander	Church cathedral.
ov-ad47c2c18e15	HIDDEN_GEM	Shri Pachlegaonkar Maharaj श्री पाचलेगावकर महाराज	19.171420	72.949852	Mukteshwar Ashram: Places of Worship in MULUND COLONY, MULUND WEST,Mumbai	Convents and monasteries.
ov-0933530d8dc2	HIDDEN_GEM	Dargah Hazrat Rafiq Ahmed Sha Qadri	19.020982	72.863565	Antop Hill Kabrastan, Shaikh Mistry Rd, Mumbai	Church cathedral.
ov-84cadb78c15f	HIDDEN_GEM	Shustry Imambada	18.958318	72.833162	Sardar Vallabhbhai Patel Road, Mumbai	Mosque.
ov-b8df88749ff1	HIDDEN_GEM	Guru Govind Singh Marg	19.065807	72.838742	590-588, Rd No. 3, Mumbai	Church cathedral.
ov-da904e3c46d0	HIDDEN_GEM	Raza Masjid	19.188056	72.815314	Mumbai	Mosque.
ov-e1917aedcf4f	HIDDEN_GEM	Maulana Mohd Zahidurahman	19.192711	72.834734	Link Road, Gudiya Nagar, Malad West, Mumbai	Religious organization.
ov-d3305ec83426	HIDDEN_GEM	Mohammedi Masjid	18.951257	72.833954	Shop No, Mumbai	Mosque.
ov-2c71b83fb346	HIDDEN_GEM	Jain Temple	19.150130	72.937423	Lal Bahadur Shastri Marg, Mumbai	Church cathedral.
ov-57362f3c4ab9	HIDDEN_GEM	St. Thomas Jacobite Syrian Orthodox Church Byculla Service Centre	18.962363	72.836050	Holy Cross Church Compound, 57, Ramchandra Bhatt Marg, Mumbai	Church cathedral.
ov-14ba2889a84c	HIDDEN_GEM	Gautam Nagar Cha Maharaja	19.061492	72.915598	Buld No 25;26;27 Natwar Parekh Compound Govandi 43, Mumbai	Hindu temple.
ov-67028a2b46fe	HIDDEN_GEM	Shree Shiv Shankar Mandir	19.207357	72.840294	Damu Anna Date Marg, Mumbai	Hindu temple.
ov-080e254af61f	HIDDEN_GEM	Sunni Jama Masjid Dharavi	19.044343	72.851685	Sunni jama masjid, Dharavi Main Rd, Mumbai	Mosque.
ov-2ffccd1685cc	HIDDEN_GEM	Deeniyat Maktab Jamal Masjid	18.962382	72.835507	Sharia Building, 1, Ramchandra Bhatt Marg, Mumbai	Mosque.
ov-1161189c5852	HIDDEN_GEM	Mulund Vidya Mandir	19.172784	72.956246	Jawaharlal Nehru Road , Mumbai	Hindu temple.
ov-39dc80cc4181	HIDDEN_GEM	Sunni Noori Masjid	19.105336	72.878212	Chimat Pada Rd, Mumbai	Mosque.
ov-60487f376b62	HIDDEN_GEM	Shree Bal Vyayammandir Chowk	18.963020	72.813520	Jagannath Shankar Sheth Path, Mumbai	Hindu temple.
ov-8e5aea735fe4	HIDDEN_GEM	Khandaba Mandir	19.071624	72.905075	Pestom Sagar Road No-6, Mumbai	Hindu temple.
ov-ec458fe0da5e	HIDDEN_GEM	Tirupati Balaji	19.209140	72.993623	kapur bawdi juntion lake city mall gala no. 40-41, Thane	Hindu temple.
ov-f5413247b1f7	HIDDEN_GEM	Jay Meladi Mata Ka Mandir	19.045080	72.897090	Chembur Colony Road , Mumbai	Church cathedral.
ov-a6d5b77e9e13	HIDDEN_GEM	Madarsa Gausiya Rizvia Masjid	19.186779	72.821770	Mumbai	Mosque.
ov-d4a8abfa2f98	HIDDEN_GEM	Bharat Nagar Masjid	19.061067	72.928171	30/172, plot no 37A Road Number 13, Indra Nagar, Aadarsh Nagar, Mumbai	Mosque.
ov-af1e1ad68ef5	HIDDEN_GEM	Sai Mandir	19.113924	72.873660	Kadam Wadi, Andheri East, Mumbai	Hindu temple.
ov-bfb2f44e5b69	HIDDEN_GEM	Mohammedi Masjid, Thane (Dawoodi Bohra)	19.222950	72.978795	Kolshet Rd, Thane	Mosque.
ov-78b6c1d3384d	HIDDEN_GEM	Venkateshwara Balaji Narayan	18.951777	72.825727	Mumbai	Religious organization.
ov-8604c24156a6	HIDDEN_GEM	Saher Agiary	18.972435	72.807797	Mumbai	Church cathedral.
ov-ff45ce0c3a91	HIDDEN_GEM	Vigneshwar Devasthanam	19.075569	72.862069	Sunder Nagar Rd Number 2, Mumbai	Hindu temple.
ov-2f904c0ed738	HIDDEN_GEM	Shree Krishna Nagar	19.096710	72.887780	90 Feet Road, Mumbai	Hindu temple.
ov-61dfabca2b1b	HIDDEN_GEM	Kankeswar Mandir	19.167640	72.839420	Mumbai	Hindu temple.
ov-556a5774c0fe	HIDDEN_GEM	The Youths Of Dadar Mar Thoma Syrian Church Mumbai	19.091715	72.830260	HOLY REDEEMER CHURCH, M. PASTA ROAD, DADAR, MUMBAI.	Church cathedral.
ov-9068f2babfdf	HIDDEN_GEM	Taradevi Mandir	19.185410	72.941393	Ghatipada Rd, Mumbai	Hindu temple.
ov-c984adcf1555	HIDDEN_GEM	Shree Shani Hanuman Temple	19.199175	72.978649	Pimpal Pada, Saket Rd, Thane	Hindu temple.
ov-5edb6eff6c58	HIDDEN_GEM	Udupi Shri Puthige Math Mumbai	19.058846	72.848141	TPS Ghatkopar, Mumbai	Religious organization.
ov-bf98b11419aa	HIDDEN_GEM	Gulab Shah Baba Hazrat Sayed Haji Vliya Masjid	18.951001	72.821394	Gulab Shah Baba Hazrat Sayed Haji Vliya Dr Babasaheb Jaykar Marg, Thakurdwar, Kalbadevi, Mumbai	Religious organization.
ov-fd73235f43f5	HIDDEN_GEM	Baba Maharaj Satarkar	19.165734	72.999776	Shree hari varda ,Baba maharaj niwas ,opp agri koli bhavan sec 18 a , Navi Mumbai	Hindu temple.
ov-44acf19bb408	HIDDEN_GEM	Shiv Ganesh Temple	19.256063	72.845268	Ganpat Patil Nagar, Dahisar West, Mumbai	Hindu temple.
ov-88941c6cbd88	HIDDEN_GEM	Shree Bhulingeshwar Devalaya	19.061130	72.897520	Ramkrishna Chemburkar Marg , Mumbai	Church cathedral.
ov-3dd87cb64da0	HIDDEN_GEM	Ambe Dham	19.085090	72.910070	R B Mehta Marg, Mumbai	Hindu temple.
ov-db91f48d3945	HIDDEN_GEM	Shri Ganesh Mandir	19.193810	72.871050	Sai Baba Gokul Nagar Road, Mumbai	Hindu temple.
ov-380c3fc55e3e	HIDDEN_GEM	Kanti Nagar Ganesh Mandir	19.108460	72.865807	Jb Nagar, Shree Bhagvan Mahavir Road, Shanti Nagar, Andheri East, Mumbai	Hindu temple.
ov-333e9f50247a	HIDDEN_GEM	Saibaba Temple	19.217222	72.848209	Saibaba, Mumbai	Hindu temple.
ov-a0ed1385bc55	HIDDEN_GEM	Juma Masjid Mahim Dargah	19.040230	72.838863	R Raikar Marg, Mumbai	Mosque.
ov-bd43691066c4	HIDDEN_GEM	Gurudwara Shri Guru Nanak Darbar	19.250689	72.974230	Chodpada Village, Patlipada, Thane	Sikh temple.
ov-17cd37494363	HIDDEN_GEM	Shree Ajadra Pasharwa Dham	19.091139	72.903630	Jivdya Lane, Ghatkopar West, Mumbai	Religious organization.
ov-f7b5fb70d9ce	HIDDEN_GEM	Jain Temple	18.956267	72.828858	Kika Street, Gulal Wadi, Bhuleshwar, Mumbai	Religious organization.
ov-3e0f5a12bbd8	HIDDEN_GEM	Shree Narayan Mandir	19.183930	72.864740	Mumbai	Hindu temple.
ov-ee5e1c76e022	HIDDEN_GEM	Gangeshwar Mahadev Gaumukh Ashram	19.225619	72.869615	National Park - Kanheri Caves Rd, Mumbai	Hindu temple.
ov-67dd0f9120a0	HIDDEN_GEM	Chalke Maharaj Datta Devasthan Thane.	19.207014	72.982567	SHREERANG SOCIETY , THANE(W)	Hindu temple.
ov-0fed314dd774	HIDDEN_GEM	Datta Mandir	19.031656	72.839183	Mahim Sarvajanik Vachnalay Marg, Mumbai	Hindu temple.
ov-dabda04d1973	HIDDEN_GEM	5th Cross Road	19.248348	72.847764	I.C Colony, Mumbai	Church cathedral.
ov-63fab9c27254	HIDDEN_GEM	Shri Shidhi Ganpati Mandir	19.185060	72.856070	Jai Bhavani Marg, Mumbai	Hindu temple.
ov-753c3c4f6989	HIDDEN_GEM	Shree Ekveera Aai Samaj Mandir	19.187232	72.980606	Late Gajanan M Koli Marg, Thane	Hindu temple.
ov-19c66f96b606	HIDDEN_GEM	Shiv Shankar Temple	19.181623	72.998938	Bhuwad Chawl, Navi Mumbai	Hindu temple.
ov-28450a32c027	HIDDEN_GEM	Shree Gaondevi Temple	19.187982	72.974416	Gokhale Road, Navpada, Thane West	Hindu temple.
ov-73e36bba4d6d	HIDDEN_GEM	Vishweshwar Mandir	19.148883	72.995064	Annasaheb Patil Marg, Navi Mumbai	Hindu temple.
ov-7707113cfe22	HIDDEN_GEM	Rehmaniya Mosque	19.189773	72.856331	2 - 3, Daftary Road, Mumbai	Mosque.
ov-aa766418e0ac	HIDDEN_GEM	Vakola-Anand Nagar	19.080456	72.848028	M. H. B. Lay-Out Road , Mumbai	Hindu temple.
ov-3c228fbab3be	HIDDEN_GEM	Waman Dev Shankar Mandir	19.224730	72.854554	Sv Road, Mumbai	Hindu temple.
ov-ff10e20a0f0e	HIDDEN_GEM	Sai Baba Mandir	19.281754	72.872793	Mira Road, Mira Bhayander	Hindu temple.
ov-28140770ae97	HIDDEN_GEM	Nar Narayan Mandir	18.951033	72.829332	227 JAVERBAUG, Kalbadevi Rd, Mumbai	Hindu temple.
ov-fb0a09e4101b	HIDDEN_GEM	Hazrat Dulhe Shah Baba	19.181879	72.875437	Borivali National Park, Mumbai	Church cathedral.
ov-ca0db4fe62ab	HIDDEN_GEM	Masjid Madarasa Ghosia	18.987670	72.815380	Dr Annie Besant Road, Mumbai	Mosque.
ov-b64bb043b185	HIDDEN_GEM	Hazrat Peer Mamu Bhanjhe Sarkar Dargah Trust Thane	19.222968	72.919790	INDIRA NAGAR NAKA ROAD NO 22 WAGLE STATE THANE	Religious organization.
ov-dd71ce37897b	HIDDEN_GEM	Adeshwar Jain Mandir	19.235309	72.856557	Ramakrishna Chemburkar Marg, Chambur, Mumbai	Church cathedral.
ov-8a9985e814c0	HIDDEN_GEM	Kedareshwar Mahadev Mandir	19.007072	72.818119	Dr Annie Besant Road, Worli, Mumbai	Hindu temple.
ov-491c852416f7	HIDDEN_GEM	Vitthal Rakhumai Mandir	19.043272	72.843881	Gd Dandekar Road, Mumbai	Hindu temple.
ov-e063d07fe7c5	HIDDEN_GEM	Mount Mary Church Back Gate	19.047453	72.824683	St John Road, Bandra West, Mumbai	Church cathedral.
ov-0cf3b093ec89	HIDDEN_GEM	vikhrolicha ganeshutsav	19.115170	72.939331	vikhroli,kannamwar nagar-2, Mumbai	Religious organization.
ov-7ec70a069137	HIDDEN_GEM	Shri Kalgidhar Darbar	19.173580	72.935026	Guru Gobind Singh Marg, Mumbai	Sikh temple.
ov-821cbfc90fb6	HIDDEN_GEM	Tahir Saifuddin Moula Dargah	18.958900	72.831040	Dharamsi Street, Mumbai	Mosque.
ov-f35282aa9b00	HIDDEN_GEM	Sethna Agiary	18.966103	72.812779	1, Dr Mangeshker Rd, Mumbai	Church cathedral.
ov-728241ce2f51	HIDDEN_GEM	Sarvajanik Ganesh Mandir	19.165005	72.931764	Link Road, New Rajaram, Mumbai	Hindu temple.
ov-5b5f47c489e6	HIDDEN_GEM	Nath Gagangiri Malabar Hill Ashram	18.953960	72.804148	Malabar Hill, Mumbai	Religious organization.
ov-06f1bf4b3410	HIDDEN_GEM	Masiha Church	19.053201	72.828398	Veronica Rd, Mumbai	Church cathedral.
